game_id,seed,game_index_within_seed,strategy,winner,village_win,wolf_win,seer_seat,seer_side,seer_seat_type,wolf_seats,wolves_on_edge,wolves_on_inner,wolves_left_side,wolves_right_side,first_check_target,first_check_target_role,first_check_target_is_wolf,first_check_target_seat_type,first_check_target_side,all_seer_check_targets_in_order,all_seer_check_roles_in_order,total_seer_checks,seer_found_any_wolf,seer_found_wolf_count,first_check_wolf,seer_survived_to_game_end,seer_death_round,total_rounds,final_alive_players,final_alive_wolves,final_alive_villagers
default_seed_42_game_129,42,129,default,wolf,0,1,10,right,edge,"[6,8,9]",1,2,0,3,7,villager,0,inner,right,"[7,4,5]","[""villager"",""villager"",""hunter""]",3,0,0,0,0,3,3,6,3,3
default_seed_42_game_130,42,130,default,village,1,0,8,right,inner,"[6,7,9]",1,2,0,3,5,villager,0,edge,left,"[5,7,2,6]","[""villager"",""werewolf"",""villager"",""werewolf""]",4,1,2,0,1,,4,2,0,2
default_seed_42_game_131,42,131,default,wolf,0,1,10,right,edge,"[5,7,8]",1,2,1,2,7,werewolf,1,inner,right,[7],"[""werewolf""]",1,1,1,1,0,1,4,2,1,1
default_seed_42_game_132,42,132,default,wolf,0,1,1,left,edge,"[7,8,9]",0,3,0,3,2,villager,0,inner,left,"[2,2]","[""villager"",""villager""]",2,0,0,0,0,2,2,6,3,3
default_seed_42_game_133,42,133,default,wolf,0,1,3,left,inner,"[4,6,8]",1,2,1,2,2,villager,0,inner,left,[2],"[""villager""]",1,0,0,0,0,1,3,6,3,3
default_seed_42_game_134,42,134,default,village,1,0,1,left,edge,"[7,9,10]",1,2,0,3,6,villager,0,edge,right,"[6,2,5]","[""villager"",""villager"",""villager""]",3,0,0,0,0,3,3,4,0,4
default_seed_42_game_135,42,135,default,village,1,0,10,right,edge,"[2,8,9]",0,3,1,2,5,hunter,0,edge,left,"[5,6,4]","[""hunter"",""witch"",""villager""]",3,0,0,0,0,3,4,2,0,2
default_seed_42_game_136,42,136,default,village,1,0,2,left,inner,"[3,5,8]",1,2,2,1,3,werewolf,1,inner,left,"[3,6,9]","[""werewolf"",""villager"",""hunter""]",3,1,1,1,1,,3,5,0,5
default_seed_42_game_137,42,137,default,village,1,0,1,left,edge,"[2,3,4]",0,3,3,0,7,villager,0,inner,right,"[7,6,10,4]","[""villager"",""hunter"",""villager"",""werewolf""]",4,1,1,0,1,,4,2,0,2
default_seed_42_game_138,42,138,default,village,1,0,5,left,edge,"[2,3,4]",0,3,3,0,9,villager,0,inner,right,"[9,1]","[""villager"",""villager""]",2,0,0,0,0,2,3,4,0,4
default_seed_42_game_139,42,139,default,village,1,0,4,left,inner,"[1,2,5]",2,1,3,0,6,villager,0,edge,right,"[6,5]","[""villager"",""werewolf""]",2,1,1,0,1,,2,5,0,5
default_seed_42_game_140,42,140,default,wolf,0,1,7,right,inner,"[1,9,10]",2,1,1,2,1,werewolf,1,edge,left,"[1,4]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,2,1,1
default_seed_42_game_141,42,141,default,wolf,0,1,1,left,edge,"[2,7,9]",0,3,1,2,9,werewolf,1,inner,right,"[9,6]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,4,2,2
default_seed_42_game_142,42,142,default,wolf,0,1,6,right,edge,"[5,7,8]",1,2,1,2,9,villager,0,inner,right,"[9,8,9]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,1,1
default_seed_42_game_143,42,143,default,wolf,0,1,10,right,edge,"[1,2,3]",1,2,3,0,4,villager,0,inner,left,"[4,6,6]","[""villager"",""villager"",""villager""]",3,0,0,0,1,,3,4,2,2
default_seed_42_game_144,42,144,default,village,1,0,6,right,edge,"[4,8,9]",0,3,1,2,4,werewolf,1,inner,left,"[4,8,10]","[""werewolf"",""werewolf"",""hunter""]",3,1,2,1,1,,3,4,0,4
default_seed_42_game_145,42,145,default,wolf,0,1,2,left,inner,"[4,5,10]",2,1,2,1,1,villager,0,edge,left,"[1,4,8]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,1,1
default_seed_42_game_146,42,146,default,wolf,0,1,10,right,edge,"[1,5,9]",2,1,2,1,4,hunter,0,inner,left,"[4,5,4]","[""hunter"",""werewolf"",""hunter""]",3,1,1,0,0,3,3,4,2,2
default_seed_42_game_147,42,147,default,wolf,0,1,7,right,inner,"[1,6,8]",2,1,1,2,8,werewolf,1,inner,right,"[8,5,9]","[""werewolf"",""hunter"",""witch""]",3,1,1,1,1,,3,4,2,2
default_seed_42_game_148,42,148,default,wolf,0,1,5,left,edge,"[4,7,8]",0,3,1,2,9,villager,0,inner,right,"[9,2,1]","[""villager"",""villager"",""hunter""]",3,0,0,0,0,3,3,6,3,3
default_seed_42_game_149,42,149,default,village,1,0,7,right,inner,"[5,9,10]",2,1,1,2,3,villager,0,inner,left,"[3,4,10]","[""villager"",""villager"",""werewolf""]",3,1,1,0,0,3,4,2,0,2
default_seed_42_game_150,42,150,default,village,1,0,10,right,edge,"[2,4,6]",1,2,2,1,8,villager,0,inner,right,"[8,6,2]","[""villager"",""werewolf"",""werewolf""]",3,1,2,0,1,,3,3,0,3
default_seed_42_game_151,42,151,default,village,1,0,1,left,edge,"[2,5,8]",1,2,2,1,6,villager,0,edge,right,"[6,6]","[""villager"",""villager""]",2,0,0,0,0,2,4,2,0,2
default_seed_42_game_152,42,152,default,wolf,0,1,8,right,inner,"[1,5,7]",2,1,2,1,1,werewolf,1,edge,left,"[1,5]","[""werewolf"",""werewolf""]",2,1,2,1,0,2,4,2,1,1
default_seed_42_game_153,42,153,default,wolf,0,1,8,right,inner,"[1,7,10]",2,1,1,2,7,werewolf,1,inner,right,"[7,6,9]","[""werewolf"",""hunter"",""witch""]",3,1,1,1,0,3,4,2,1,1
default_seed_42_game_154,42,154,default,wolf,0,1,9,right,inner,"[1,4,6]",2,1,2,1,6,werewolf,1,edge,right,"[6,8]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,2,1,1
default_seed_42_game_155,42,155,default,wolf,0,1,1,left,edge,"[3,4,5]",1,2,3,0,7,villager,0,inner,right,"[7,2,4,2]","[""villager"",""villager"",""werewolf"",""villager""]",4,1,1,0,1,,4,2,1,1
default_seed_42_game_156,42,156,default,village,1,0,4,left,inner,"[5,7,10]",2,1,1,2,9,villager,0,inner,right,[9],"[""villager""]",1,0,0,0,0,1,4,2,0,2
default_seed_42_game_157,42,157,default,wolf,0,1,8,right,inner,"[3,6,10]",2,1,1,2,4,villager,0,inner,left,"[4,2]","[""villager"",""witch""]",2,0,0,0,0,2,4,2,1,1
default_seed_42_game_158,42,158,default,village,1,0,5,left,edge,"[3,7,10]",1,2,1,2,2,villager,0,inner,left,"[2,1]","[""villager"",""hunter""]",2,0,0,0,0,2,3,5,0,5
default_seed_42_game_159,42,159,default,wolf,0,1,3,left,inner,"[5,6,10]",3,0,1,2,4,witch,0,inner,left,[4],"[""witch""]",1,0,0,0,0,1,4,2,1,1
default_seed_42_game_160,42,160,default,village,1,0,3,left,inner,"[5,6,10]",3,0,1,2,6,werewolf,1,edge,right,"[6,1,7,7]","[""werewolf"",""witch"",""villager"",""villager""]",4,1,1,1,0,4,4,2,0,2
default_seed_42_game_161,42,161,default,wolf,0,1,5,left,edge,"[3,4,10]",1,2,2,1,4,werewolf,1,inner,left,"[4,2,2,3]","[""werewolf"",""villager"",""villager"",""werewolf""]",4,1,2,1,1,,4,2,1,1
default_seed_42_game_162,42,162,default,wolf,0,1,6,right,edge,"[2,8,10]",1,2,1,2,9,villager,0,inner,right,"[9,8]","[""villager"",""werewolf""]",2,1,1,0,0,2,4,2,1,1
default_seed_42_game_163,42,163,default,wolf,0,1,3,left,inner,"[1,7,10]",2,1,1,2,9,villager,0,inner,right,[9],"[""villager""]",1,0,0,0,0,1,4,2,1,1
default_seed_42_game_164,42,164,default,wolf,0,1,9,right,inner,"[2,4,7]",0,3,2,1,1,villager,0,edge,left,"[1,1]","[""villager"",""villager""]",2,0,0,0,0,2,3,4,2,2
default_seed_42_game_165,42,165,default,village,1,0,5,left,edge,"[1,7,10]",2,1,1,2,6,witch,0,edge,right,"[6,7,1,2]","[""witch"",""werewolf"",""werewolf"",""villager""]",4,1,2,0,1,,4,2,0,2
default_seed_42_game_166,42,166,default,wolf,0,1,4,left,inner,"[1,3,9]",1,2,2,1,3,werewolf,1,inner,left,"[3,8]","[""werewolf"",""hunter""]",2,1,1,1,0,2,4,4,2,2
default_seed_42_game_167,42,167,default,wolf,0,1,8,right,inner,"[1,5,10]",3,0,2,1,6,villager,0,edge,right,[6],"[""villager""]",1,0,0,0,0,1,2,6,3,3
default_seed_42_game_168,42,168,default,village,1,0,5,left,edge,"[1,4,6]",2,1,2,1,1,werewolf,1,edge,left,"[1,3,9]","[""werewolf"",""hunter"",""witch""]",3,1,1,1,0,3,4,2,0,2
default_seed_42_game_169,42,169,default,village,1,0,5,left,edge,"[6,8,9]",1,2,0,3,3,villager,0,inner,left,"[3,8,6,10]","[""villager"",""werewolf"",""werewolf"",""villager""]",4,1,2,0,1,,4,2,0,2
default_seed_42_game_170,42,170,default,wolf,0,1,7,right,inner,"[1,2,10]",2,1,2,1,6,hunter,0,edge,right,"[6,10,9]","[""hunter"",""werewolf"",""villager""]",3,1,1,0,0,3,4,4,2,2
default_seed_42_game_171,42,171,default,wolf,0,1,6,right,edge,"[3,8,10]",1,2,1,2,4,hunter,0,inner,left,"[4,5]","[""hunter"",""witch""]",2,0,0,0,0,2,2,4,2,2
default_seed_42_game_172,42,172,default,wolf,0,1,7,right,inner,"[2,4,9]",0,3,2,1,3,villager,0,inner,left,"[3,6,8]","[""villager"",""villager"",""villager""]",3,0,0,0,0,3,4,4,2,2
default_seed_42_game_173,42,173,default,village,1,0,10,right,edge,"[1,6,9]",2,1,1,2,1,werewolf,1,edge,left,"[1,9,2,6]","[""werewolf"",""werewolf"",""villager"",""werewolf""]",4,1,3,1,1,,4,2,0,2
default_seed_42_game_174,42,174,default,wolf,0,1,1,left,edge,"[8,9,10]",1,2,0,3,4,villager,0,inner,left,[4],"[""villager""]",1,0,0,0,0,1,3,4,2,2
default_seed_42_game_175,42,175,default,wolf,0,1,10,right,edge,"[4,6,8]",1,2,1,2,4,werewolf,1,inner,left,"[4,2]","[""werewolf"",""villager""]",2,1,1,1,0,2,2,4,2,2
default_seed_42_game_176,42,176,default,village,1,0,7,right,inner,"[5,6,10]",3,0,1,2,6,werewolf,1,edge,right,"[6,1,5]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,0,3,4,2,0,2
default_seed_42_game_177,42,177,default,village,1,0,3,left,inner,"[1,8,10]",2,1,1,2,1,werewolf,1,edge,left,"[1,10,5,6]","[""werewolf"",""werewolf"",""villager"",""hunter""]",4,1,2,1,0,4,4,2,0,2
default_seed_42_game_178,42,178,default,wolf,0,1,1,left,edge,"[7,8,9]",0,3,0,3,6,hunter,0,edge,right,"[6,7]","[""hunter"",""werewolf""]",2,1,1,0,0,2,4,2,1,1
default_seed_42_game_179,42,179,default,village,1,0,7,right,inner,"[1,6,10]",3,0,1,2,6,werewolf,1,edge,right,"[6,2,3]","[""werewolf"",""villager"",""villager""]",3,1,1,1,1,,3,2,0,2
default_seed_42_game_180,42,180,default,village,1,0,8,right,inner,"[1,5,7]",2,1,2,1,1,werewolf,1,edge,left,"[1,4,5]","[""werewolf"",""witch"",""werewolf""]",3,1,2,1,1,,3,5,0,5
default_seed_42_game_181,42,181,default,village,1,0,10,right,edge,"[5,7,8]",1,2,1,2,8,werewolf,1,inner,right,"[8,1,6]","[""werewolf"",""villager"",""villager""]",3,1,1,1,1,,3,4,0,4
default_seed_42_game_182,42,182,default,village,1,0,8,right,inner,"[1,5,7]",2,1,2,1,5,werewolf,1,edge,left,"[5,2,9]","[""werewolf"",""villager"",""villager""]",3,1,1,1,0,3,3,2,0,2
default_seed_42_game_183,42,183,default,village,1,0,2,left,inner,"[1,5,10]",3,0,2,1,1,werewolf,1,edge,left,"[1,3,3]","[""werewolf"",""villager"",""villager""]",3,1,1,1,1,,3,4,0,4
default_seed_42_game_184,42,184,default,wolf,0,1,7,right,inner,"[4,6,9]",1,2,1,2,10,witch,0,edge,right,"[10,8,4]","[""witch"",""villager"",""werewolf""]",3,1,1,0,0,3,4,2,1,1
default_seed_42_game_185,42,185,default,village,1,0,10,right,edge,"[2,6,8]",1,2,1,2,6,werewolf,1,edge,right,"[6,9,9]","[""werewolf"",""witch"",""witch""]",3,1,1,1,1,,3,4,0,4
default_seed_42_game_186,42,186,default,wolf,0,1,3,left,inner,"[4,6,7]",1,2,1,2,7,werewolf,1,inner,right,"[7,9,5]","[""werewolf"",""villager"",""hunter""]",3,1,1,1,0,3,5,2,1,1
default_seed_42_game_187,42,187,default,wolf,0,1,10,right,edge,"[4,5,6]",2,1,2,1,8,villager,0,inner,right,"[8,9,9,5]","[""villager"",""villager"",""villager"",""werewolf""]",4,1,1,0,0,4,4,4,2,2
default_seed_42_game_188,42,188,default,wolf,0,1,5,left,edge,"[2,3,6]",1,2,2,1,6,werewolf,1,edge,right,"[6,4,4]","[""werewolf"",""witch"",""witch""]",3,1,1,1,0,3,3,4,2,2
default_seed_42_game_189,42,189,default,wolf,0,1,10,right,edge,"[1,4,6]",2,1,2,1,3,villager,0,inner,left,"[3,3,7]","[""villager"",""villager"",""villager""]",3,0,0,0,0,3,4,2,1,1
default_seed_42_game_190,42,190,default,wolf,0,1,9,right,inner,"[2,6,10]",2,1,1,2,8,villager,0,inner,right,"[8,4]","[""villager"",""hunter""]",2,0,0,0,0,2,3,4,2,2
default_seed_42_game_191,42,191,default,wolf,0,1,1,left,edge,"[3,6,9]",1,2,1,2,8,villager,0,inner,right,[8],"[""villager""]",1,0,0,0,0,1,3,4,2,2
default_seed_42_game_192,42,192,default,wolf,0,1,6,right,edge,"[2,9,10]",1,2,1,2,7,witch,0,inner,right,"[7,9,8]","[""witch"",""werewolf"",""hunter""]",3,1,1,0,1,,3,4,2,2
default_seed_42_game_193,42,193,default,wolf,0,1,8,right,inner,"[2,3,10]",1,2,2,1,7,hunter,0,inner,right,"[7,10,6]","[""hunter"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,1,1
default_seed_42_game_194,42,194,default,wolf,0,1,5,left,edge,"[1,8,9]",1,2,1,2,9,werewolf,1,inner,right,"[9,6,4]","[""werewolf"",""villager"",""hunter""]",3,1,1,1,0,3,3,4,2,2
default_seed_42_game_195,42,195,default,wolf,0,1,7,right,inner,"[3,8,10]",1,2,1,2,4,villager,0,inner,left,"[4,5]","[""villager"",""hunter""]",2,0,0,0,0,2,4,2,1,1
default_seed_42_game_196,42,196,default,wolf,0,1,7,right,inner,"[3,5,9]",1,2,2,1,3,werewolf,1,inner,left,"[3,5,4,4]","[""werewolf"",""werewolf"",""villager"",""villager""]",4,1,2,1,0,4,4,2,1,1
default_seed_42_game_197,42,197,default,wolf,0,1,3,left,inner,"[1,4,6]",2,1,2,1,9,hunter,0,inner,right,"[9,10]","[""hunter"",""villager""]",2,0,0,0,1,,2,6,3,3
default_seed_42_game_198,42,198,default,village,1,0,1,left,edge,"[4,5,9]",1,2,2,1,9,werewolf,1,inner,right,"[9,8,5,4]","[""werewolf"",""villager"",""werewolf"",""werewolf""]",4,1,3,1,1,,4,2,0,2
default_seed_42_game_199,42,199,default,wolf,0,1,9,right,inner,"[6,8,10]",2,1,0,3,4,hunter,0,inner,left,"[4,6,7]","[""hunter"",""werewolf"",""villager""]",3,1,1,0,0,3,4,4,2,2
default_seed_42_game_200,42,200,default,village,1,0,4,left,inner,"[1,3,9]",1,2,2,1,5,witch,0,edge,left,"[5,6,10]","[""witch"",""hunter"",""villager""]",3,0,0,0,0,3,4,2,0,2
default_seed_42_game_201,42,201,default,wolf,0,1,6,right,edge,"[1,2,9]",1,2,2,1,1,werewolf,1,edge,left,"[1,2,3,9]","[""werewolf"",""werewolf"",""villager"",""werewolf""]",4,1,3,1,0,4,4,2,1,1
default_seed_42_game_202,42,202,default,wolf,0,1,4,left,inner,"[1,7,9]",1,2,1,2,3,villager,0,inner,left,"[3,10,8,3]","[""villager"",""villager"",""witch"",""villager""]",4,0,0,0,0,4,4,2,1,1
default_seed_42_game_203,42,203,default,wolf,0,1,7,right,inner,"[4,9,10]",1,2,1,2,5,villager,0,edge,left,"[5,8,6]","[""villager"",""hunter"",""villager""]",3,0,0,0,1,,3,4,2,2
default_seed_42_game_204,42,204,default,village,1,0,1,left,edge,"[3,4,8]",0,3,2,1,2,villager,0,inner,left,"[2,4,2]","[""villager"",""werewolf"",""villager""]",3,1,1,0,1,,3,3,0,3
default_seed_42_game_205,42,205,default,village,1,0,7,right,inner,"[2,4,5]",1,2,3,0,6,villager,0,edge,right,"[6,4,5,10]","[""villager"",""werewolf"",""werewolf"",""villager""]",4,1,2,0,1,,4,2,0,2
default_seed_42_game_206,42,206,default,wolf,0,1,7,right,inner,"[4,5,8]",1,2,2,1,9,villager,0,inner,right,"[9,2,6]","[""villager"",""witch"",""hunter""]",3,0,0,0,1,,3,6,3,3
default_seed_42_game_207,42,207,default,village,1,0,8,right,inner,"[2,9,10]",1,2,1,2,6,villager,0,edge,right,"[6,6,5,6]","[""villager"",""villager"",""witch"",""villager""]",4,0,0,0,1,,4,2,0,2
default_seed_42_game_208,42,208,default,wolf,0,1,2,left,inner,"[1,7,8]",1,2,1,2,6,hunter,0,edge,right,"[6,8,7]","[""hunter"",""werewolf"",""werewolf""]",3,1,2,0,0,3,4,2,1,1
default_seed_42_game_209,42,209,default,wolf,0,1,4,left,inner,"[5,8,9]",1,2,1,2,6,villager,0,edge,right,"[6,10,8,1]","[""villager"",""hunter"",""werewolf"",""villager""]",4,1,1,0,1,,4,2,1,1
default_seed_42_game_210,42,210,default,village,1,0,6,right,edge,"[2,5,7]",1,2,2,1,5,werewolf,1,edge,left,"[5,2,4,7]","[""werewolf"",""werewolf"",""witch"",""werewolf""]",4,1,3,1,0,4,4,2,0,2
default_seed_42_game_211,42,211,default,village,1,0,4,left,inner,"[1,3,8]",1,2,2,1,1,werewolf,1,edge,left,"[1,5,10]","[""werewolf"",""villager"",""villager""]",3,1,1,1,1,,3,4,0,4
default_seed_42_game_212,42,212,default,village,1,0,2,left,inner,"[6,9,10]",2,1,0,3,8,hunter,0,inner,right,"[8,10,6]","[""hunter"",""werewolf"",""werewolf""]",3,1,2,0,0,3,3,4,0,4
default_seed_42_game_213,42,213,default,wolf,0,1,7,right,inner,"[4,6,10]",2,1,1,2,2,villager,0,inner,left,"[2,9]","[""villager"",""villager""]",2,0,0,0,0,2,3,6,3,3
default_seed_42_game_214,42,214,default,village,1,0,10,right,edge,"[2,3,5]",1,2,3,0,2,werewolf,1,inner,left,"[2,6,5]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,1,,3,4,0,4
default_seed_42_game_215,42,215,default,wolf,0,1,4,left,inner,"[6,9,10]",2,1,0,3,7,hunter,0,inner,right,[7],"[""hunter""]",1,0,0,0,0,1,3,6,3,3
default_seed_42_game_216,42,216,default,wolf,0,1,10,right,edge,"[1,3,7]",1,2,2,1,8,hunter,0,inner,right,"[8,9,6,6]","[""hunter"",""villager"",""villager"",""villager""]",4,0,0,0,0,4,5,2,1,1
default_seed_42_game_217,42,217,default,wolf,0,1,10,right,edge,"[3,4,8]",0,3,2,1,3,werewolf,1,inner,left,[3],"[""werewolf""]",1,1,1,1,0,1,4,2,1,1
default_seed_42_game_218,42,218,default,village,1,0,1,left,edge,"[3,8,10]",1,2,1,2,7,villager,0,inner,right,"[7,5]","[""villager"",""villager""]",2,0,0,0,0,2,3,4,0,4
default_seed_42_game_219,42,219,default,wolf,0,1,9,right,inner,"[4,5,6]",2,1,2,1,7,witch,0,inner,right,"[7,10,2]","[""witch"",""villager"",""villager""]",3,0,0,0,0,3,3,4,2,2
default_seed_42_game_220,42,220,default,village,1,0,4,left,inner,"[5,6,10]",3,0,1,2,1,villager,0,edge,left,"[1,2,8]","[""villager"",""hunter"",""villager""]",3,0,0,0,1,,3,3,0,3
default_seed_42_game_221,42,221,default,village,1,0,10,right,edge,"[2,5,6]",2,1,2,1,6,werewolf,1,edge,right,"[6,5,7,3]","[""werewolf"",""werewolf"",""villager"",""hunter""]",4,1,2,1,0,4,4,2,0,2
default_seed_42_game_222,42,222,default,village,1,0,2,left,inner,"[1,8,10]",2,1,1,2,1,werewolf,1,edge,left,"[1,9,8]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,1,,3,4,0,4
default_seed_42_game_223,42,223,default,wolf,0,1,8,right,inner,"[2,3,10]",1,2,2,1,3,werewolf,1,inner,left,"[3,6,9]","[""werewolf"",""villager"",""villager""]",3,1,1,1,0,3,3,4,2,2
default_seed_42_game_224,42,224,default,wolf,0,1,7,right,inner,"[6,8,10]",2,1,0,3,1,villager,0,edge,left,"[1,1]","[""villager"",""villager""]",2,0,0,0,1,,2,6,3,3
default_seed_42_game_225,42,225,default,wolf,0,1,1,left,edge,"[3,4,5]",1,2,3,0,8,villager,0,inner,right,"[8,5]","[""villager"",""werewolf""]",2,1,1,0,0,2,4,2,1,1
default_seed_42_game_226,42,226,default,wolf,0,1,9,right,inner,"[2,6,8]",1,2,1,2,8,werewolf,1,inner,right,"[8,1,3]","[""werewolf"",""witch"",""hunter""]",3,1,1,1,0,3,3,4,2,2
default_seed_42_game_227,42,227,default,wolf,0,1,5,left,edge,"[2,8,9]",0,3,1,2,9,werewolf,1,inner,right,"[9,4]","[""werewolf"",""villager""]",2,1,1,1,0,2,2,4,2,2
default_seed_42_game_228,42,228,default,wolf,0,1,1,left,edge,"[5,8,9]",1,2,1,2,5,werewolf,1,edge,left,"[5,6]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,4,2,2
default_seed_42_game_229,42,229,default,wolf,0,1,4,left,inner,"[6,7,9]",1,2,0,3,8,hunter,0,inner,right,"[8,1,9]","[""hunter"",""villager"",""werewolf""]",3,1,1,0,0,3,3,6,3,3
default_seed_42_game_230,42,230,default,village,1,0,2,left,inner,"[3,5,7]",1,2,2,1,3,werewolf,1,inner,left,[3],"[""werewolf""]",1,1,1,1,0,1,3,3,0,3
default_seed_42_game_231,42,231,default,village,1,0,10,right,edge,"[6,8,9]",1,2,0,3,9,werewolf,1,inner,right,"[9,8,6]","[""werewolf"",""werewolf"",""werewolf""]",3,1,3,1,0,3,3,4,0,4
default_seed_42_game_232,42,232,default,village,1,0,10,right,edge,"[5,6,7]",2,1,1,2,6,werewolf,1,edge,right,"[6,4,9,7]","[""werewolf"",""hunter"",""villager"",""werewolf""]",4,1,2,1,1,,4,3,0,3
default_seed_42_game_233,42,233,default,village,1,0,9,right,inner,"[3,4,10]",1,2,2,1,8,villager,0,inner,right,"[8,4,5]","[""villager"",""werewolf"",""villager""]",3,1,1,0,1,,3,4,0,4
default_seed_42_game_234,42,234,default,wolf,0,1,2,left,inner,"[4,8,10]",1,2,1,2,7,villager,0,inner,right,"[7,4,8]","[""villager"",""werewolf"",""werewolf""]",3,1,2,0,0,3,4,2,1,1
default_seed_42_game_235,42,235,default,village,1,0,1,left,edge,"[2,6,10]",2,1,1,2,8,villager,0,inner,right,[8],"[""villager""]",1,0,0,0,0,1,3,3,0,3
default_seed_42_game_236,42,236,default,wolf,0,1,6,right,edge,"[2,5,9]",1,2,2,1,2,werewolf,1,inner,left,"[2,8,1,8]","[""werewolf"",""hunter"",""villager"",""hunter""]",4,1,1,1,0,4,4,2,1,1
default_seed_42_game_237,42,237,default,wolf,0,1,5,left,edge,"[4,7,8]",0,3,1,2,9,villager,0,inner,right,"[9,6]","[""villager"",""hunter""]",2,0,0,0,1,,2,6,3,3
default_seed_42_game_238,42,238,default,wolf,0,1,4,left,inner,"[1,2,7]",1,2,2,1,1,werewolf,1,edge,left,"[1,7,6,9]","[""werewolf"",""werewolf"",""villager"",""hunter""]",4,1,2,1,0,4,5,2,1,1
default_seed_42_game_239,42,239,default,wolf,0,1,9,right,inner,"[2,3,7]",0,3,2,1,4,witch,0,inner,left,"[4,10]","[""witch"",""villager""]",2,0,0,0,0,2,4,2,1,1
default_seed_42_game_240,42,240,default,wolf,0,1,8,right,inner,"[3,4,5]",1,2,3,0,3,werewolf,1,inner,left,"[3,1,9]","[""werewolf"",""villager"",""villager""]",3,1,1,1,0,3,4,2,1,1
default_seed_42_game_241,42,241,default,wolf,0,1,4,left,inner,"[2,3,9]",0,3,2,1,10,villager,0,edge,right,"[10,6,8]","[""villager"",""villager"",""villager""]",3,0,0,0,0,3,3,4,2,2
default_seed_42_game_242,42,242,default,wolf,0,1,7,right,inner,"[1,3,5]",2,1,3,0,5,werewolf,1,edge,left,"[5,4,9]","[""werewolf"",""villager"",""hunter""]",3,1,1,1,0,3,4,2,1,1
default_seed_42_game_243,42,243,default,wolf,0,1,3,left,inner,"[1,7,10]",2,1,1,2,10,werewolf,1,edge,right,"[10,5,9]","[""werewolf"",""villager"",""villager""]",3,1,1,1,0,3,5,2,1,1
default_seed_42_game_244,42,244,default,wolf,0,1,1,left,edge,"[5,8,10]",2,1,1,2,4,witch,0,inner,left,"[4,6]","[""witch"",""villager""]",2,0,0,0,0,2,2,6,3,3
default_seed_42_game_245,42,245,default,wolf,0,1,4,left,inner,"[3,6,10]",2,1,1,2,3,werewolf,1,inner,left,"[3,7,7]","[""werewolf"",""hunter"",""hunter""]",3,1,1,1,1,,3,4,2,2
default_seed_42_game_246,42,246,default,village,1,0,5,left,edge,"[1,7,10]",2,1,1,2,3,villager,0,inner,left,"[3,3,3]","[""villager"",""villager"",""villager""]",3,0,0,0,1,,3,3,0,3
default_seed_42_game_247,42,247,default,wolf,0,1,8,right,inner,"[2,4,6]",1,2,2,1,6,werewolf,1,edge,right,"[6,3]","[""werewolf"",""hunter""]",2,1,1,1,0,2,3,4,2,2
default_seed_42_game_248,42,248,default,wolf,0,1,6,right,edge,"[1,5,10]",3,0,2,1,9,hunter,0,inner,right,"[9,9]","[""hunter"",""hunter""]",2,0,0,0,0,2,4,2,1,1
default_seed_42_game_249,42,249,default,wolf,0,1,6,right,edge,"[2,4,10]",1,2,2,1,2,werewolf,1,inner,left,"[2,5,5,10]","[""werewolf"",""witch"",""witch"",""werewolf""]",4,1,2,1,1,,4,4,2,2
default_seed_42_game_250,42,250,default,village,1,0,5,left,edge,"[1,3,8]",1,2,2,1,2,witch,0,inner,left,"[2,1,10]","[""witch"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,0,2
default_seed_42_game_251,42,251,default,wolf,0,1,6,right,edge,"[2,3,8]",0,3,2,1,1,villager,0,edge,left,"[1,5]","[""villager"",""villager""]",2,0,0,0,1,,2,6,3,3
default_seed_42_game_252,42,252,default,wolf,0,1,5,left,edge,"[2,3,7]",0,3,2,1,1,hunter,0,edge,left,"[1,6]","[""hunter"",""villager""]",2,0,0,0,0,2,4,2,1,1
default_seed_42_game_253,42,253,default,wolf,0,1,7,right,inner,"[6,9,10]",2,1,0,3,5,villager,0,edge,left,"[5,2,10]","[""villager"",""hunter"",""werewolf""]",3,1,1,0,1,,3,6,3,3
default_seed_42_game_254,42,254,default,village,1,0,10,right,edge,"[3,8,9]",0,3,1,2,9,werewolf,1,inner,right,"[9,5,4]","[""werewolf"",""villager"",""witch""]",3,1,1,1,0,3,3,4,0,4
default_seed_42_game_255,42,255,default,wolf,0,1,5,left,edge,"[2,6,7]",1,2,1,2,8,villager,0,inner,right,"[8,8,6,4]","[""villager"",""villager"",""werewolf"",""villager""]",4,1,1,0,0,4,4,2,1,1
default_seed_42_game_256,42,256,default,village,1,0,5,left,edge,"[2,6,7]",1,2,1,2,7,werewolf,1,inner,right,"[7,9,2,6]","[""werewolf"",""witch"",""werewolf"",""werewolf""]",4,1,3,1,1,,4,3,0,3
