base_configuration_id,base_game_index,behavioral_regime,dataset_split,game_family_id,game_id,seed,utterance_count,winner
r2_train_trust_weighted_memory,5,trust_weighted_memory,train,train_trust_weighted_memory_302_5,r2_train_trust_weighted_memory_seed_302_game_5,302,10,wolf
r2_train_trust_weighted_memory,6,trust_weighted_memory,train,train_trust_weighted_memory_302_6,r2_train_trust_weighted_memory_seed_302_game_6,302,27,village
r2_train_trust_weighted_memory,7,trust_weighted_memory,train,train_trust_weighted_memory_302_7,r2_train_trust_weighted_memory_seed_302_game_7,302,19,wolf
r2_train_trust_weighted_memory,8,trust_weighted_memory,train,train_trust_weighted_memory_302_8,r2_train_trust_weighted_memory_seed_302_game_8,302,22,wolf
r2_train_trust_weighted_memory,9,trust_weighted_memory,train,train_trust_weighted_memory_302_9,r2_train_trust_weighted_memory_seed_302_game_9,302,28,village
r2_train_trust_weighted_memory,10,trust_weighted_memory,train,train_trust_weighted_memory_302_10,r2_train_trust_weighted_memory_seed_302_game_10,302,26,village
r2_train_trust_weighted_memory,11,trust_weighted_memory,train,train_trust_weighted_memory_302_11,r2_train_trust_weighted_memory_seed_302_game_11,302,20,wolf
r2_train_trust_weighted_memory,12,trust_weighted_memory,train,train_trust_weighted_memory_302_12,r2_train_trust_weighted_memory_seed_302_game_12,302,26,village
r2_train_trust_weighted_memory,13,trust_weighted_memory,train,train_trust_weighted_memory_302_13,r2_train_trust_weighted_memory_seed_302_game_13,302,16,wolf
r2_train_trust_weighted_memory,14,trust_weighted_memory,train,train_trust_weighted_memory_302_14,r2_train_trust_weighted_memory_seed_302_game_14,302,9,wolf
r2_train_trust_weighted_memory,15,trust_weighted_memory,train,train_trust_weighted_memory_302_15,r2_train_trust_weighted_memory_seed_302_game_15,302,22,village
r2_train_trust_weighted_memory,16,trust_weighted_memory,train,train_trust_weighted_memory_302_16,r2_train_trust_weighted_memory_seed_302_game_16,302,24,village
r2_train_trust_weighted_memory,17,trust_weighted_memory,train,train_trust_weighted_memory_302_17,r2_train_trust_weighted_memory_seed_302_game_17,302,24,village
r2_train_trust_weighted_memory,18,trust_weighted_memory,train,train_trust_weighted_memory_302_18,r2_train_trust_weighted_memory_seed_302_game_18,302,26,village
r2_train_trust_weighted_memory,19,trust_weighted_memory,train,train_trust_weighted_memory_302_19,r2_train_trust_weighted_memory_seed_302_game_19,302,16,wolf
r2_train_trust_weighted_memory,20,trust_weighted_memory,train,train_trust_weighted_memory_302_20,r2_train_trust_weighted_memory_seed_302_game_20,302,16,wolf
r2_train_random_vote_speech,1,random_vote_speech,train,train_random_vote_speech_302_1,r2_train_random_vote_speech_seed_302_game_1,302,18,village
r2_train_random_vote_speech,2,random_vote_speech,train,train_random_vote_speech_302_2,r2_train_random_vote_speech_seed_302_game_2,302,18,wolf
r2_train_random_vote_speech,3,random_vote_speech,train,train_random_vote_speech_302_3,r2_train_random_vote_speech_seed_302_game_3,302,17,wolf
r2_train_random_vote_speech,4,random_vote_speech,train,train_random_vote_speech_302_4,r2_train_random_vote_speech_seed_302_game_4,302,22,wolf
r2_train_random_vote_speech,5,random_vote_speech,train,train_random_vote_speech_302_5,r2_train_random_vote_speech_seed_302_game_5,302,17,village
r2_train_random_vote_speech,6,random_vote_speech,train,train_random_vote_speech_302_6,r2_train_random_vote_speech_seed_302_game_6,302,25,wolf
r2_train_random_vote_speech,7,random_vote_speech,train,train_random_vote_speech_302_7,r2_train_random_vote_speech_seed_302_game_7,302,24,wolf
r2_train_random_vote_speech,8,random_vote_speech,train,train_random_vote_speech_302_8,r2_train_random_vote_speech_seed_302_game_8,302,23,village
r2_train_random_vote_speech,9,random_vote_speech,train,train_random_vote_speech_302_9,r2_train_random_vote_speech_seed_302_game_9,302,24,wolf
r2_train_random_vote_speech,10,random_vote_speech,train,train_random_vote_speech_302_10,r2_train_random_vote_speech_seed_302_game_10,302,21,wolf
r2_train_random_vote_speech,11,random_vote_speech,train,train_random_vote_speech_302_11,r2_train_random_vote_speech_seed_302_game_11,302,17,wolf
r2_train_random_vote_speech,12,random_vote_speech,train,train_random_vote_speech_302_12,r2_train_random_vote_speech_seed_302_game_12,302,25,village
r2_train_random_vote_speech,13,random_vote_speech,train,train_random_vote_speech_302_13,r2_train_random_vote_speech_seed_302_game_13,302,17,village
r2_train_random_vote_speech,14,random_vote_speech,train,train_random_vote_speech_302_14,r2_train_random_vote_speech_seed_302_game_14,302,22,village
r2_train_random_vote_speech,15,random_vote_speech,train,train_random_vote_speech_302_15,r2_train_random_vote_speech_seed_302_game_15,302,18,village
r2_train_random_vote_speech,16,random_vote_speech,train,train_random_vote_speech_302_16,r2_train_random_vote_speech_seed_302_game_16,302,22,wolf
r2_train_random_vote_speech,17,random_vote_speech,train,train_random_vote_speech_302_17,r2_train_random_vote_speech_seed_302_game_17,302,16,wolf
r2_train_random_vote_speech,18,random_vote_speech,train,train_random_vote_speech_302_18,r2_train_random_vote_speech_seed_302_game_18,302,25,wolf
r2_train_random_vote_speech,19,random_vote_speech,train,train_random_vote_speech_302_19,r2_train_random_vote_speech_seed_302_game_19,302,22,wolf
r2_train_random_vote_speech,20,random_vote_speech,train,train_random_vote_speech_302_20,r2_train_random_vote_speech_seed_302_game_20,302,24,village
r2_train_balanced_social,1,balanced_social,train,train_balanced_social_303_1,r2_train_balanced_social_seed_303_game_1,303,26,wolf
r2_train_balanced_social,2,balanced_social,train,train_balanced_social_303_2,r2_train_balanced_social_seed_303_game_2,303,19,wolf
r2_train_balanced_social,3,balanced_social,train,train_balanced_social_303_3,r2_train_balanced_social_seed_303_game_3,303,14,wolf
r2_train_balanced_social,4,balanced_social,train,train_balanced_social_303_4,r2_train_balanced_social_seed_303_game_4,303,23,village
r2_train_balanced_social,5,balanced_social,train,train_balanced_social_303_5,r2_train_balanced_social_seed_303_game_5,303,28,wolf
r2_train_balanced_social,6,balanced_social,train,train_balanced_social_303_6,r2_train_balanced_social_seed_303_game_6,303,23,wolf
r2_train_balanced_social,7,balanced_social,train,train_balanced_social_303_7,r2_train_balanced_social_seed_303_game_7,303,26,wolf
r2_train_balanced_social,8,balanced_social,train,train_balanced_social_303_8,r2_train_balanced_social_seed_303_game_8,303,19,wolf
r2_train_balanced_social,9,balanced_social,train,train_balanced_social_303_9,r2_train_balanced_social_seed_303_game_9,303,16,wolf
r2_train_balanced_social,10,balanced_social,train,train_balanced_social_303_10,r2_train_balanced_social_seed_303_game_10,303,24,village
r2_train_balanced_social,11,balanced_social,train,train_balanced_social_303_11,r2_train_balanced_social_seed_303_game_11,303,16,wolf
r2_train_balanced_social,12,balanced_social,train,train_balanced_social_303_12,r2_train_balanced_social_seed_303_game_12,303,22,village
r2_train_balanced_social,13,balanced_social,train,train_balanced_social_303_13,r2_train_balanced_social_seed_303_game_13,303,22,village
r2_train_balanced_social,14,balanced_social,train,train_balanced_social_303_14,r2_train_balanced_social_seed_303_game_14,303,25,wolf
r2_train_balanced_social,15,balanced_social,train,train_balanced_social_303_15,r2_train_balanced_social_seed_303_game_15,303,22,wolf
r2_train_balanced_social,16,balanced_social,train,train_balanced_social_303_16,r2_train_balanced_social_seed_303_game_16,303,22,wolf
r2_train_balanced_social,17,balanced_social,train,train_balanced_social_303_17,r2_train_balanced_social_seed_303_game_17,303,22,wolf
r2_train_balanced_social,18,balanced_social,train,train_balanced_social_303_18,r2_train_balanced_social_seed_303_game_18,303,17,wolf
r2_train_balanced_social,19,balanced_social,train,train_balanced_social_303_19,r2_train_balanced_social_seed_303_game_19,303,14,wolf
r2_train_balanced_social,20,balanced_social,train,train_balanced_social_303_20,r2_train_balanced_social_seed_303_game_20,303,17,village
r2_train_deception_adaptive,1,deception_adaptive,train,train_deception_adaptive_303_1,r2_train_deception_adaptive_seed_303_game_1,303,19,village
r2_train_deception_adaptive,2,deception_adaptive,train,train_deception_adaptive_303_2,r2_train_deception_adaptive_seed_303_game_2,303,21,wolf
r2_train_deception_adaptive,3,deception_adaptive,train,train_deception_adaptive_303_3,r2_train_deception_adaptive_seed_303_game_3,303,21,village
r2_train_deception_adaptive,4,deception_adaptive,train,train_deception_adaptive_303_4,r2_train_deception_adaptive_seed_303_game_4,303,17,wolf
r2_train_deception_adaptive,5,deception_adaptive,train,train_deception_adaptive_303_5,r2_train_deception_adaptive_seed_303_game_5,303,21,village
r2_train_deception_adaptive,6,deception_adaptive,train,train_deception_adaptive_303_6,r2_train_deception_adaptive_seed_303_game_6,303,15,wolf
r2_train_deception_adaptive,7,deception_adaptive,train,train_deception_adaptive_303_7,r2_train_deception_adaptive_seed_303_game_7,303,24,wolf
r2_train_deception_adaptive,8,deception_adaptive,train,train_deception_adaptive_303_8,r2_train_deception_adaptive_seed_303_game_8,303,10,wolf
r2_train_deception_adaptive,9,deception_adaptive,train,train_deception_adaptive_303_9,r2_train_deception_adaptive_seed_303_game_9,303,22,village
r2_train_deception_adaptive,10,deception_adaptive,train,train_deception_adaptive_303_10,r2_train_deception_adaptive_seed_303_game_10,303,24,wolf
r2_train_deception_adaptive,11,deception_adaptive,train,train_deception_adaptive_303_11,r2_train_deception_adaptive_seed_303_game_11,303,17,wolf
r2_train_deception_adaptive,12,deception_adaptive,train,train_deception_adaptive_303_12,r2_train_deception_adaptive_seed_303_game_12,303,10,wolf
r2_train_deception_adaptive,13,deception_adaptive,train,train_deception_adaptive_303_13,r2_train_deception_adaptive_seed_303_game_13,303,16,wolf
r2_train_deception_adaptive,14,deception_adaptive,train,train_deception_adaptive_303_14,r2_train_deception_adaptive_seed_303_game_14,303,22,village
r2_train_deception_adaptive,15,deception_adaptive,train,train_deception_adaptive_303_15,r2_train_deception_adaptive_seed_303_game_15,303,16,wolf
r2_train_deception_adaptive,16,deception_adaptive,train,train_deception_adaptive_303_16,r2_train_deception_adaptive_seed_303_game_16,303,24,wolf
r2_train_deception_adaptive,17,deception_adaptive,train,train_deception_adaptive_303_17,r2_train_deception_adaptive_seed_303_game_17,303,22,village
r2_train_deception_adaptive,18,deception_adaptive,train,train_deception_adaptive_303_18,r2_train_deception_adaptive_seed_303_game_18,303,13,wolf
r2_train_deception_adaptive,19,deception_adaptive,train,train_deception_adaptive_303_19,r2_train_deception_adaptive_seed_303_game_19,303,22,wolf
r2_train_deception_adaptive,20,deception_adaptive,train,train_deception_adaptive_303_20,r2_train_deception_adaptive_seed_303_game_20,303,24,wolf
r2_train_trust_weighted_memory,1,trust_weighted_memory,train,train_trust_weighted_memory_303_1,r2_train_trust_weighted_memory_seed_303_game_1,303,18,wolf
r2_train_trust_weighted_memory,2,trust_weighted_memory,train,train_trust_weighted_memory_303_2,r2_train_trust_weighted_memory_seed_303_game_2,303,24,village
r2_train_trust_weighted_memory,3,trust_weighted_memory,train,train_trust_weighted_memory_303_3,r2_train_trust_weighted_memory_seed_303_game_3,303,22,village
r2_train_trust_weighted_memory,4,trust_weighted_memory,train,train_trust_weighted_memory_303_4,r2_train_trust_weighted_memory_seed_303_game_4,303,26,village
r2_train_trust_weighted_memory,5,trust_weighted_memory,train,train_trust_weighted_memory_303_5,r2_train_trust_weighted_memory_seed_303_game_5,303,9,wolf
r2_train_trust_weighted_memory,6,trust_weighted_memory,train,train_trust_weighted_memory_303_6,r2_train_trust_weighted_memory_seed_303_game_6,303,21,wolf
r2_train_trust_weighted_memory,7,trust_weighted_memory,train,train_trust_weighted_memory_303_7,r2_train_trust_weighted_memory_seed_303_game_7,303,26,village
r2_train_trust_weighted_memory,8,trust_weighted_memory,train,train_trust_weighted_memory_303_8,r2_train_trust_weighted_memory_seed_303_game_8,303,21,village
r2_train_trust_weighted_memory,9,trust_weighted_memory,train,train_trust_weighted_memory_303_9,r2_train_trust_weighted_memory_seed_303_game_9,303,23,village
r2_train_trust_weighted_memory,10,trust_weighted_memory,train,train_trust_weighted_memory_303_10,r2_train_trust_weighted_memory_seed_303_game_10,303,24,wolf
r2_train_trust_weighted_memory,11,trust_weighted_memory,train,train_trust_weighted_memory_303_11,r2_train_trust_weighted_memory_seed_303_game_11,303,22,wolf
r2_train_trust_weighted_memory,12,trust_weighted_memory,train,train_trust_weighted_memory_303_12,r2_train_trust_weighted_memory_seed_303_game_12,303,23,wolf
r2_train_trust_weighted_memory,13,trust_weighted_memory,train,train_trust_weighted_memory_303_13,r2_train_trust_weighted_memory_seed_303_game_13,303,17,wolf
r2_train_trust_weighted_memory,14,trust_weighted_memory,train,train_trust_weighted_memory_303_14,r2_train_trust_weighted_memory_seed_303_game_14,303,9,wolf
r2_train_trust_weighted_memory,15,trust_weighted_memory,train,train_trust_weighted_memory_303_15,r2_train_trust_weighted_memory_seed_303_game_15,303,21,village
r2_train_trust_weighted_memory,16,trust_weighted_memory,train,train_trust_weighted_memory_303_16,r2_train_trust_weighted_memory_seed_303_game_16,303,9,wolf
r2_train_trust_weighted_memory,17,trust_weighted_memory,train,train_trust_weighted_memory_303_17,r2_train_trust_weighted_memory_seed_303_game_17,303,19,wolf
r2_train_trust_weighted_memory,18,trust_weighted_memory,train,train_trust_weighted_memory_303_18,r2_train_trust_weighted_memory_seed_303_game_18,303,9,wolf
r2_train_trust_weighted_memory,19,trust_weighted_memory,train,train_trust_weighted_memory_303_19,r2_train_trust_weighted_memory_seed_303_game_19,303,20,wolf
r2_train_trust_weighted_memory,20,trust_weighted_memory,train,train_trust_weighted_memory_303_20,r2_train_trust_weighted_memory_seed_303_game_20,303,24,village
r2_train_random_vote_speech,1,random_vote_speech,train,train_random_vote_speech_303_1,r2_train_random_vote_speech_seed_303_game_1,303,17,wolf
r2_train_random_vote_speech,2,random_vote_speech,train,train_random_vote_speech_303_2,r2_train_random_vote_speech_seed_303_game_2,303,17,wolf
r2_train_random_vote_speech,3,random_vote_speech,train,train_random_vote_speech_303_3,r2_train_random_vote_speech_seed_303_game_3,303,22,village
r2_train_random_vote_speech,4,random_vote_speech,train,train_random_vote_speech_303_4,r2_train_random_vote_speech_seed_303_game_4,303,21,wolf
r2_train_random_vote_speech,5,random_vote_speech,train,train_random_vote_speech_303_5,r2_train_random_vote_speech_seed_303_game_5,303,25,village
r2_train_random_vote_speech,6,random_vote_speech,train,train_random_vote_speech_303_6,r2_train_random_vote_speech_seed_303_game_6,303,19,wolf
r2_train_random_vote_speech,7,random_vote_speech,train,train_random_vote_speech_303_7,r2_train_random_vote_speech_seed_303_game_7,303,18,wolf
r2_train_random_vote_speech,8,random_vote_speech,train,train_random_vote_speech_303_8,r2_train_random_vote_speech_seed_303_game_8,303,25,wolf
r2_train_random_vote_speech,9,random_vote_speech,train,train_random_vote_speech_303_9,r2_train_random_vote_speech_seed_303_game_9,303,25,wolf
r2_train_random_vote_speech,10,random_vote_speech,train,train_random_vote_speech_303_10,r2_train_random_vote_speech_seed_303_game_10,303,25,wolf
r2_train_random_vote_speech,11,random_vote_speech,train,train_random_vote_speech_303_11,r2_train_random_vote_speech_seed_303_game_11,303,25,village
